"","i","avg_r","age","sex","born"
"267","MS268",0.0186440677966102,2,2,1
"268","MS269",0.0186440677966102,13,1,0
"269","MS270",0.0186440677966102,5,2,0
"270","MS271",0.0186440677966102,9,1,0
"271","MS272",0.0101694915254237,9,2,1
"272","MS273",0.0101694915254237,7,1,1
"273","MS274",0.0101694915254237,0.41,1,1
"274","MS275",0.0101694915254237,5,2,1
"275","MS276",0.0101694915254237,3,2,1
"276","MS277",0.0101694915254237,5,1,1
"277","MS278",0.0101694915254237,1,1,1
"278","MS279",0.0101694915254237,12,2,0
"279","MS280",0.0101694915254237,9,2,1
"280","MS281",0.0101694915254237,7,2,1
"281","MS282",0.00932203389830509,14,1,1
"282","MS283",0.00932203389830509,13,1,0
"283","MS284",0.00932203389830509,6,1,1
"284","MS285",0.00932203389830509,9,2,1
"285","MS286",0.0127118644067797,20,1,0
"286","MS287",0.0127118644067797,14,2,0
"287","MS288",0.0127118644067797,5,1,1
"288","MS289",0.0127118644067797,2,1,1
"289","MS290",0.0135593220338983,16,1,1
"290","MS291",0.0135593220338983,14,1,1
"291","MS292",0.0135593220338983,12,1,1
"292","MS293",0.0135593220338983,9,1,1
"293","MS294",0.0135593220338983,4,2,1
"294","MS295",0.00677966101694915,36,2,0
"295","MS296",0.00847457627118644,35,2,1
"296","MS297",0.0152542372881356,47,1,0
