"","i","avg_r","age","sex","born"
"232","LA3247",0.00201260288065844,4,2,1
"233","LA1737",0.000823045267489712,46,2,0
"234","LA2411",0.00226337448559671,25,2,0
"235","LA2740",0.00226337448559671,23,2,1
"236","LA3464",0,26,1,0
"237","LA1757",0.0025462962962963,45,1,1
"238","LA2716",0.00447530864197531,17,1,1
"239","LA2823",0.00447530864197531,15,2,1
"240","LA3037",0.00447530864197531,8,1,1
"241","LA3252",0.00537551440329218,55,2,1
"242","LA1149",0.00597672325102881,64,1,1
"243","LA1162",0.00174897119341564,68,2,1
"244","LA2412",0.00427436985596708,26,2,1
"245","LA3251",0.00383471579218107,5,1,1
"246","LA951",0.00327289094650206,78,2,0
"247","LA1013",0.00506687242798354,75,1,1
"248","LA1969",0.00717592592592593,37,1,1
"249","LA2207",0.00205761316872428,31,2,0
"250","LA2936",0.00502829218106996,11,2,0
"251","LA2997",0.00502829218106996,9,1,1
"252","LA3255",0.00502829218106996,6,2,1
"253","LA3256",0.00502829218106996,3,2,1
"254","LA3257",0.00502829218106996,0,2,1
"255","LA1717",0.00389660493827161,47,1,1
"256","LA1859",0.0038451646090535,41,2,1
"257","LA2843",0.00428240740740741,13,1,1
"258","LA3258",0.00428240740740741,3,2,1
"259","LA1595",0.00246913580246914,53,2,1
"260","LA2963",0.00428240740740741,10,2,1
"261","LA1227",0.00102880658436214,65,2,0
"262","LA2257",0.00542052469135802,30,2,1
"263","LA2503",0.001440329218107,24,1,1
"264","LA1448",0.00558127572016461,58,1,1
"265","LA2032",0.00661008230452675,36,2,1
"266","LA2905",0.00650720164609054,11,2,1
"267","LA963",0.00195473251028807,77,2,1
"268","LA3196",0.00516975308641975,36,1,1
"269","LA3244",0.00328253600823045,38,2,1
"270","LA3245",0.00463766718106996,10,1,0
"271","LA3246",0.00463766718106996,3,2,1
"272","LA2141",0.00478395061728395,33,1,1
"273","LA2280",0.00691229423868313,29,2,1
"274","LA3249",0.0062596450617284,5,1,1
"275","LA3250",0.0062596450617284,0,2,1
"276","LA2113",0.00317644032921811,33,2,1
"277","LA2370",0.00685442386831276,27,1,1
"278","LA3253",0.00542695473251029,3,2,1
"279","LA3254",0.00542695473251029,0,2,1
"280","LA3261",0,44,1,0
"281","LA3262",0,34,2,0
"282","LA1366",0.00671296296296296,61,2,1
"283","LA1420",0.00534979423868313,58,1,1
"284","LA2618",0.0064429012345679,20,2,1
"285","LA1542",0.00628858024691358,54,2,1
"286","LA1543",0.00599279835390946,55,1,1
"287","LA2583",0.00655221193415638,21,2,1
"288","LA2753",0.00655221193415638,17,2,1
"289","LA2844",0.00655221193415638,14,2,1
"290","LA1908",0.00537551440329218,39,1,1
"291","LA1934",0.00123456790123457,39,2,0
"292","LA2793",0.00371656378600823,15,1,1
"293","LA2845",0.00371656378600823,13,1,0
"294","LA3038",0.00371656378600823,7,2,1
"295","LA952",0.00122170781893004,78,1,1
"296","LA1758",0.000816615226337449,46,2,1
"297","LA1642",0.000411522633744856,51,1,0
"298","LA1886",0.00381301440329218,40,2,1
"299","LA2886",0.00381622942386831,12,2,1
"300","LA3231",0.00252379115226337,2,1,0
"301","LA1108",0.00294495884773663,67,2,1
"302","LA1131",0.00348508230452675,69,2,1
"303","LA1910",0.000411522633744856,40,1,0
"304","LA3006",0.00183577674897119,8,1,1
"305","LA1163",0.00525334362139918,68,2,1
"306","LA1262",0.00348508230452675,64,1,1
"307","LA2457",0.00478073559670782,24,2,1
"308","LA2033",0.00473251028806584,36,2,1
"309","LA2998",0.0052710262345679,8,1,1
"310","LA3070",0.0052710262345679,7,1,1
"311","LA3241",0.0052710262345679,1,2,1
"312","LA1643",0.00496399176954733,50,2,1
"313","LA1644",0.00228909465020576,50,1,1
"314","LA2754",0.0040380658436214,17,2,1
"315","LA1759",0.00208333333333333,46,2,1
"316","LA3463",0.00335969650205761,12,2,1
"317","LA1072",0.00727880658436214,72,1,1
"318","LA1392",0.00496399176954733,60,2,1
"319","LA2101",0.00123456790123457,33,2,0
"320","LA2139",0.00715020576131687,33,1,1
"321","LA3039",0.00460390946502058,8,1,1
"322","LA3229",0.00460390946502058,5,2,1
"323","LA3230",0.00460390946502058,2,2,1
"324","LA1015",0.00622427983539095,74,1,1
"325","LA1760",0.00429526748971193,45,1,1
"326","LA1229",0.00421810699588477,66,2,1
"327","LA1230",0.00213477366255144,65,2,1
"328","LA3234",0.00107381687242798,10,1,0
"329","LA1738",0.00763245884773663,46,2,1
"330","LA2906",0.00564236111111111,12,1,1
"331","LA1828",0.00303497942386831,43,2,1
"332","LA1016",0.00380658436213992,75,2,1
"333","LA1779",0.00465534979423868,44,2,1
"334","LA1645",0.00506687242798354,51,2,1
"335","LA2504",0.00294495884773663,24,1,1
"336","LA2564",0.00294495884773663,23,2,1
"337","LA1263",0.00653292181069959,64,1,1
"338","LA1367",0.00545267489711934,61,2,1
"339","LA2283",0.00661008230452675,29,2,1
"340","LA2584",0.00640432098765432,22,2,1
"341","LA2717",0.00640432098765432,18,1,1
"342","LA2964",0.00330504115226337,9,1,1
"343","LA3225",0.00498971193415638,5,2,1
"344","LA2001",0.00869341563786008,36,2,1
"345","LA2102",0.00722736625514403,34,1,1
"346","LA2999",0.00837191358024691,9,2,1
"347","LA3040",0.00837191358024691,8,2,1
"348","LA3226",0.00837191358024691,5,2,1
"349","LA3227",0.00837191358024691,1,2,1
"350","LA1566",0.00257523148148148,54,2,1
"351","LA1829",0.00257523148148148,43,2,1
"352","LA2211",0.000102880658436214,30,1,0
"353","LA2718",0.0016991383744856,18,1,0
"354","LA2794",0.0016991383744856,16,2,1
"355","LA1830",0.00270061728395062,42,1,1
"356","LA1935",0.0053980195473251,39,2,1
"357","LA2965",0.00446084104938272,9,1,1
"358","LA3242",0.00446084104938272,5,2,1
"359","LA3243",0.00446084104938272,2,1,1
"360","LA1468",0.000823045267489712,57,2,0
"361","LA2311",0.00538194444444444,29,1,1
"362","LA2351",0.00227623456790123,33,2,1
"363","LA3276",0.0042406121399177,8,2,1
"364","LA3277",0.0042406121399177,4,2,1
"365","LA2002",0.00585133744855967,36,1,1
"366","LA2103",0.0050025720164609,34,2,1
"367","LA2966",0.00583847736625514,10,1,1
"368","LA3072",0.00583847736625514,7,1,1
"369","LA3221",0.00583847736625514,4,1,1
"370","LA2368",0.00554912551440329,27,2,1
"371","LA2371",0.00681584362139918,26,1,1
"372","LA3215",0.00659400720164609,5,2,1
"373","LA3216",0.00659400720164609,1,1,1
"374","LA2222",0.00831404320987654,30,2,1
"375","LA2307",0.00664866255144033,29,1,1
"376","LA3217",0.00789287551440329,2,2,1
"377","LA2140",0.00506687242798354,33,1,1
"378","LA3222",0.00241769547325103,29,2,1
"379","LA3223",0.00415380658436214,3,2,1
"380","LA3224",0.00415380658436214,0,1,1
"381","LA1668",0,50,2,1
"382","LA2209",0.00715020576131687,30,1,1
"383","LA3235",0.00123456790123457,25,2,0
"384","LA3236",0.00460390946502058,4,1,1
"385","LA3237",0.00460390946502058,3,2,1
"386","LA3238",0.00460390946502058,1,2,1
"387","LA2474",0.00685442386831276,24,1,1
"388","LA3239",0.000823045267489712,17,2,0
"389","LA3240",0.00425025720164609,2,2,1
"390","LA3457",0.00425025720164609,0,2,1
"391","LA3263",0.00311213991769547,69,1,1
"392","LA3264",0.000205761316872428,66,2,0
"393","LA3270",0.00113811728395062,3,1,1
"394","LA3278",0.00541409465020576,55,1,1
"395","LA3279",0.00205761316872428,56,2,0
"396","LA3280",0.00414737654320988,29,2,1
"397","LA3281",0.00455889917695473,26,2,1
"398","LA3282",0.00414737654320988,15,2,1
"399","LA3283",0.00248521090534979,6,1,0
"400","LA3285",0.00248521090534979,4,2,0
"401","LA3287",0.00226337448559671,77,2,1
"402","LA3468",0.00414737654320988,24,1,1
"403","LA874",0.00555555555555556,81,2,1
"404","LA1778",0.0047582304526749,45,2,1
"405","LA1349",0.00399305555555556,62,2,1
"406","LA2169",0.0058031121399177,31,2,1
"407","LA2372",0.0058031121399177,26,1,1
"408","LA2436",0.00600887345679012,24,2,1
"409","LA3141",0.00321019804526749,6,1,1
"410","LA1073",0.00236625514403292,72,1,1
"411","LA1368",0.00439814814814815,60,2,1
"412","LA1290",0.00236625514403292,64,2,1
"413","LA1623",0.00446887860082304,52,2,1
"414","LA2846",0.00244020061728395,13,1,1
"415","LA1074",0.00113168724279835,72,2,1
"416","LA1192",0.00113168724279835,67,2,1
"417","LA1699",0.00113168724279835,48,2,1
"418","LA1132",0.00277777777777778,69,2,1
"419","LA1369",0.00239197530864198,61,1,1
"420","LA1393",0.00534979423868313,59,2,1
"421","LA2414",0.00428240740740741,26,2,1
"422","LA2649",0.00428240740740741,20,1,1
"423","LA2847",0.00428240740740741,14,1,1
"424","LA1320",0.0054783950617284,62,1,1
"425","LA1544",0.00516975308641975,55,2,1
"426","LA2339",0.00573559670781893,27,1,1
"427","LA2795",0.00573559670781893,16,2,1
"428","LA1887",0.000617283950617284,40,2,0
"429","LA3207",0.000617283950617284,62,2,1
"430","LA1231",0.00630144032921811,66,2,1
"431","LA1321",0.00771604938271605,63,1,1
"432","LA1971",0.00742026748971193,38,2,1
"433","LA2003",0.00742026748971193,36,2,1
"434","LA2284",0.00742026748971193,29,1,1
"435","LA1596",0.00794110082304527,53,1,1
"436","LA1718",0.00577417695473251,48,2,1
"437","LA3000",0.00726916152263374,8,2,1
"438","LA1761",0.00709876543209877,46,1,1
"439","LA1831",0.00857124485596708,44,2,1
"440","LA2680",0.00824652777777778,18,2,1
"441","LA2876",0.00824652777777778,12,2,1
"442","LA3149",0.00824652777777778,5,2,0
"443","LA2064",0,34,2,0
"444","LA1164",0.00257201646090535,68,1,1
"445","LA1499",0.00446887860082304,55,2,1
"446","LA2285",0.00393197016460905,29,2,1
"447","LA2473",0.00393197016460905,24,1,1
"448","LA2848",0.00393197016460905,14,2,1
"449","LA1041",0.00262345679012346,74,2,1
"450","LA2373",0.00340792181069959,27,1,1
"451","LA2004",0.00500900205761317,37,1,1
"452","LA2065",0.00746367026748971,34,2,1
"453","LA1193",0.00491255144032922,66,2,0
"454","LA1322",0.00473251028806584,62,1,1
"455","LA833",0.00372942386831276,84,2,1
"456","LA1888",0.0069701646090535,40,2,1
"457","LA2824",0.00441100823045268,15,2,1
"458","LA2849",0.00441100823045268,13,1,1
"459","LA2907",0.00441100823045268,11,2,1
"460","LA3041",0.00441100823045268,8,2,1
"461","LA3151",0.000411522633744856,5,1,0
"462","LA955",0.00756172839506173,78,2,1
"463","LA1832",0.00695730452674897,43,2,1
"464","LA994",0.000411522633744856,75,2,1
"465","LA1133",0.00660365226337449,69,2,1
"466","LA1232",0.00177469135802469,66,1,1
"467","LA3148",0,6,1,0
"468","LA1165",0.00565843621399177,67,2,1
"469","LA1166",0.00343364197530864,68,1,1
"470","LA2142",0.0066454475308642,32,2,1
"471","LA2170",0.00557484567901235,32,1,1
"472","LA2939",0.00652166923868313,11,2,1
"473","LA3073",0.00652166923868313,7,1,1
"474","LA3150",0.00652166923868313,2,2,1
"475","LA1421",0.00452674897119342,58,1,1
"476","LA1451",0.00426954732510288,58,2,1
"477","LA1233",0.00200617283950617,65,2,1
"478","LA3136",0.00504115226337449,66,2,1
"479","LA3138",0.00378086419753086,26,2,1
"480","LA3140",0.00209619341563786,2,2,1
"481","LA3143",0.00757458847736626,45,1,1
"482","LA3144",0.00123456790123457,34,2,0
"483","LA3145",0.00481610082304527,14,1,0
"484","LA3146",0.00481610082304527,9,2,0
"485","LA3147",0.00481610082304527,1,2,1
"486","LA1043",0.00335326646090535,73,1,1
"487","LA1702",0.00405735596707819,48,2,1
"488","LA3004",0.00411683384773663,9,1,1
"489","LA1264",0.00195473251028807,65,2,1
"490","LA2571",0.00747492283950617,23,1,1
"491","LA3152",0.000411522633744856,23,2,0
"492","LA3153",0.00435474537037037,1,1,1
"493","LA1265",0.0025462962962963,64,2,1
"494","LA2326",0.0027391975308642,27,2,1
"495","LA1194",0.00516975308641975,67,1,1
"496","LA1350",0.0051440329218107,62,2,1
"497","LA2066",0.00577417695473251,35,1,1
"498","LA2104",0.00556841563786008,33,2,1
"499","LA3458",0.00190329218106996,29,2,0
"500","LA3459",0.00115740740740741,7,1,0
"501","LA3460",0.00425025720164609,3,1,1
"502","LA1889",0.00869341563786008,41,1,1
"503","LA1909",0.00342078189300412,40,2,1
"504","LA2797",0.00646862139917695,15,2,1
"505","LA2940",0.00646862139917695,11,2,1
"506","LA3002",0.00646862139917695,9,2,1
"507","LA3198",0.00646862139917695,2,1,1
"508","LA1805",0.00506687242798354,44,2,1
"509","LA1833",0.00787037037037037,43,1,1
"510","LA1266",0.00853909465020576,65,2,1
"511","LA1267",0.00637860082304527,65,1,1
"512","LA1972",0.00555555555555556,37,2,1
"513","LA2461",0.0080761316872428,25,2,1
"514","LA3169",0.000411522633744856,32,1,0
"515","LA3170",0.00465534979423868,5,2,1
"516","LA1700",0.00466820987654321,49,1,1
"517","LA2621",0.00373585390946502,21,2,1
"518","LA2878",0.00373585390946502,13,1,1
