"","i","avg_r","age","sex","born"
"285","GB558",0.0138829331046312,38,2,1
"286","GB1595",0.0109616209262436,31,2,1
"287","GB2072",0.00954116638078902,36,2,1
"288","GB351",0.0214408233276158,60,2,1
"289","GB1949",0.0112564322469983,45,2,1
"290","GB3454",0.0102915951972556,32,2,1
"291","GB1779",0.00418096054888508,25,2,0
"292","GB857",0.0189215265866209,45,2,1
"293","GB646",0.00745068610634648,31,2,1
"294","GB2399",0.0117924528301887,70,2,1
"295","GB1612",0.00171526586620926,56,2,1
"296","GB3023",0.00214408233276158,35,2,0
"297","GB3008",0.0164022298456261,22,2,1
"298","GB918",0.00976897512864494,28,2,1
"299","GB3553",0.0117656518010292,18,2,1
"300","GB484",0.0103987993138937,12,2,1
"301","GB596",0.0103183962264151,12,2,1
"302","GB3511",0.0124356775300172,12,2,1
"303","GB2600",0.0061106346483705,12,1,1
"304","GB3013",0.0159198113207547,12,2,1
"305","GB2261",0.0176618782161235,11,2,1
"306","GB205",0.0176618782161235,11,1,1
"307","GB25",0.0151693825042882,46,1,1
"308","GB382",0.0115244425385935,20,1,1
"309","GB1534",0.0125428816466552,16,2,0
"310","GB816",0.0139901372212693,22,2,1
"311","GB2182",0.0158126072041166,22,2,1
"312","GB3279",0.0115244425385935,11,1,1
"313","GB154",0.0193503430531732,11,1,1
"314","GB612",0.0110420240137221,11,2,1
"315","GB2614",0.0166970411663808,11,1,1
"316","GB1063",0.014954974271012,11,1,1
"317","GB1740",0.0127572898799314,10,1,1
"318","GB1435",0.00171526586620926,11,1,0
"319","GB1890",0.00509219554030875,10,1,1
"320","GB3349",0.011832654373928,10,1,1
"321","GB53",0.0120068610634648,10,1,1
"322","GB2005",0.0115780445969125,9,2,1
"323","GB509",0.0076114922813036,30,2,1
"324","GB2491",0.0167238421955403,61,2,1
"325","GB2045",0.00493138936535163,51,1,1
"326","GB844",0.016241423670669,10,2,1
"327","GB457",0.0150889794168096,9,2,1
"328","GB153",0.0106668096054889,12,1,0
"329","GB340",0.0124356775300172,9,2,1
"330","GB608",0.00911234991423671,9,1,1
"331","GB2320",0.0125428816466552,9,1,1
"332","GB1935",0.0159198113207547,9,1,1
"333","GB1091",0.0103183962264151,9,2,1
"334","GB2000",0.0125428816466552,11,1,0
"335","GB3201",0.00810061106346484,9,1,1
"336","GB585",0.0188411234991424,9,2,1
"337","GB2938",0.0138293310463122,9,2,1
"338","GB1261",0.00477058319039451,39,1,1
"339","GB3018",0.0104054995711835,8,2,1
"340","GB3392",0.020368782161235,8,2,1
"341","GB2936",0.0106668096054889,8,1,1
"342","GB829",0.0119532590051458,8,1,1
"343","GB1380",0.0188947255574614,8,1,1
"344","GB310",0.00643224699828473,8,2,1
"345","GB2918",0.00782590051457976,65,2,1
"346","GB1746",0.0124356775300172,40,2,1
"347","GB2586",0.00838872212692967,36,2,1
"348","GB3574",0.00321612349914237,57,1,1
"349","GB3358",0.00675385934819897,58,1,1
"350","GB1100",0,48,1,1
"351","GB2265",0.0188411234991424,21,2,1
"352","GB623",0.0100771869639794,56,2,0
"353","GB2383",0.0173670668953688,51,1,1
"354","GB560",0.00514579759862779,51,2,1
"355","GB2615",0.0125428816466552,23,1,0
"356","GB766",0.0125428816466552,21,1,0
"357","GB3388",0.0168846483704974,51,2,1
"358","GB1049",0.00929995711835335,12,2,0
"359","GB514",0.00929995711835335,8,1,0
"360","GB592",0,26,1,0
"361","GB1140",0.00916595197255575,29,1,0
"362","GB807",0.000857632933104631,22,1,0
"363","GB2423",0.00278730703259005,34,1,1
"364","GB473",0.00278730703259005,36,1,1
"365","GB525",0.00278730703259005,40,1,1
"366","GB2075",0.00257289879931389,52,1,1
"367","GB2501",0.00838872212692967,41,1,1
"368","GB3334",0.00418096054888508,19,1,0
"369","GB3167",0.0207975986277873,69,1,1
"370","GB3184",0.0169382504288165,67,1,1
"371","GB667",0.0127304888507719,8,1,1
"372","GB2882",0.0166970411663808,8,2,1
"373","GB873",0.00364493996569468,13,2,0
"374","GB847",0.00605703259005146,12,1,0
"375","GB2982",0.00750428816466552,11,2,0
"376","GB835",0.000857632933104631,15,2,0
"377","GB81",0.00972877358490566,8,1,1
"378","GB1149",0.0193503430531732,7,1,1
"379","GB859",0.016241423670669,7,2,1
"380","GB3629",0.0128108919382504,7,1,1
"381","GB2429",0.00487778730703259,47,2,1
"382","GB2908",0.00589622641509434,65,1,0
"383","GB3248",0.00509219554030875,7,2,1
"384","GB3486",0.0123284734133791,7,2,1
"385","GB2236",0.0192565394511149,7,1,1
"386","GB2170",0.0153033876500858,7,1,1
"387","GB833",0.00920615351629503,7,1,1
"388","GB2218",0.011832654373928,7,1,1
"389","GB354",0.0160538164665523,7,2,1
"390","GB620",0.00911234991423671,7,1,1
"391","GB352",0.0115780445969125,7,1,1
"392","GB2296",0.0138293310463122,6,1,1
"393","GB459",0.00536020583190394,6,1,1
"394","GB3271",0.0176618782161235,7,1,1
"395","GB2606",0.0134273156089194,6,1,1
"396","GB2942",0.0103987993138937,6,1,1
"397","GB793",0.0103987993138937,6,2,1
"398","GB2915",0.014954974271012,6,1,1
"399","GB1628",0.00884433962264151,19,1,0
