"","i","avg_r","age","sex","primary","secondary","born"
"334","LA2621",0.00348860062893082,21,2,2,0,1
"335","LA1647",0.00463836477987421,50,1,1,2,1
"336","LA1806",0.00566037735849057,43,2,3,5,1
"337","LA1167",0.00534591194968553,67,1,7,3,1
"338","LA1370",0.00628930817610063,61,2,7,3,1
"339","LA2545",0.00644654088050314,23,1,6,4,1
"340","LA1500",0.00488404088050314,56,2,3,2,1
"341","LA1545",0.00404874213836478,54,1,1,2,1
"342","LA2442",0.00509532232704402,25,1,2,2,1
"343","LA1598",0.00408805031446541,52,2,2,4,1
"344","LA1599",0.00528694968553459,52,1,2,3,1
"345","LA2164",0,32,1,0,0,0
"346","LA1394",0.00283018867924528,60,1,1,7,1
"347","LA1422",0.00422562893081761,59,2,3,4,1
"348","LA1371",0.00330188679245283,61,2,4,2,1
"349","LA1452",0.00550314465408805,58,1,2,0,1
"350","LA2462",0.0050314465408805,25,2,3,2,1
"351","LA2546",0.0050314465408805,22,2,3,2,1
"352","LA1234",0.00440251572327044,66,2,4,6,1
"353","LA1395",0.00397012578616352,60,1,4,0,1
"354","LA2429",0.00481525157232704,26,1,4,2,1
"355","LA1396",0.00550314465408805,60,1,3,7,1
"356","LA1567",0.00512971698113208,53,2,2,3,1
"357","LA2301",0.00594536163522013,29,1,2,3,1
"358","LA1501",0.00581761006289308,55,2,3,6,1
"359","LA2547",0.00537539308176101,22,1,2,2,1
"360","LA2652",0.00537539308176101,20,2,2,2,1
"361","LA1042",0.00196540880503145,74,2,0,1,1
"362","LA3540",0.00220125786163522,37,2,0,2,1
"363","LA1092",0.00440251572327044,72,2,5,3,1
"364","LA1093",0.00495283018867925,72,1,5,3,1
"365","LA1701",0.00530660377358491,48,2,5,2,1
"366","LA1860",0.00530660377358491,42,2,5,2,1
"367","LA2067",0.00644654088050314,34,1,6,4,1
"368","LA2105",0.0076749213836478,34,2,5,4,1
"369","LA1937",0.00680031446540881,38,1,8,2,1
"370","LA2035",0,36,2,0,0,0
"371","LA2523",0.00258451257861635,24,2,1,3,1
"372","LA3154",0,28,1,0,0,0
"373","LA3157",0,43,1,0,0,0
"374","LA3158",0,37,2,0,0,0
"375","LA2286",0.00680031446540881,28,1,8,2,1
"376","LA2321",0.00495283018867925,28,2,3,2,1
"377","LA2206",0.00730149371069182,31,2,2,4,1
"378","LA2213",0.00680031446540881,31,1,8,2,1
"379","LA912",0.000628930817610063,80,2,0,2,1
"380","LA2144",0.00644654088050314,33,1,6,4,1
"381","LA3171",0.000943396226415094,26,2,0,1,0
"382","LA1944",0.00691823899371069,39,2,4,2,1
"383","LA2327",0.00644654088050314,27,1,6,4,1
"384","LA1858",0.0044123427672956,39,1,1,7,1
"385","LA1868",0.00795990566037736,40,2,4,4,1
"386","LA1000",0.00377358490566038,75,2,2,8,1
"387","LA2214",0.00644654088050314,30,1,6,4,1
"388","LA3443",0,33,2,0,0,0
"389","LA2458",0.00568985849056604,24,2,4,0,1
"390","LA2505",0.00348860062893082,24,1,2,0,1
"391","LA1017",0.0077437106918239,74,2,2,3,1
"392","LA1196",0.00243710691823899,70,1,2,0,1
"393","LA3290",0.00571933962264151,28,2,3,0,1
"394","LA1291",0.00125786163522013,64,1,2,0,1
"395","LA1373",0.00391116352201258,60,2,4,4,1
"396","LA2415",0.00321344339622642,25,1,3,2,1
"397","LA2653",0.00321344339622642,19,2,3,2,1
"398","LA1134",0.00526729559748428,70,2,5,1,1
"399","LA2036",0.00483490566037736,35,2,4,2,1
"400","LA2328",0.00483490566037736,27,1,4,2,1
"401","LA3299",0,27,2,0,0,0
"402","LA1075",0,73,2,0,0,1
"403","LA1169",0,68,1,0,0,1
"404","LA1600",0.00440251572327044,52,2,3,3,1
"405","LA1601",0.00239779874213836,53,1,0,1,1
"406","LA1568",0.00819575471698113,54,2,6,5,1
"407","LA1569",0.00762578616352201,54,1,5,10,1
"408","LA2416",0.00853970125786164,25,2,3,7,1
"409","LA2548",0.00853970125786164,23,1,3,7,1
"410","LA1018",0.00735062893081761,74,2,3,2,1
"411","LA2069",0.00599449685534591,34,1,2,1,1
"412","LA2254",0.00599449685534591,30,2,2,1,1
"413","LA1861",0.00231918238993711,41,2,2,1,1
"414","LA1973",0.00882468553459119,37,1,3,6,1
"415","LA876",0.00613207547169811,81,1,3,1,1
"416","LA1351",0.00660377358490566,61,2,7,5,1
"417","LA2239",0.00699685534591195,31,1,4,4,1
"418","LA2269",0,24,2,0,0,0
"419","LA2390",0.00699685534591195,27,1,4,4,1
"420","LA2550",0.00699685534591195,22,2,4,4,1
"421","LA3300",0,26,2,0,0,0
"422","LA959",0.00738993710691824,77,2,4,11,1
"423","LA2070",0.00636792452830189,34,1,2,6,1
"424","LA2215",0.00843160377358491,31,2,6,6,1
"425","LA3179",0.00731132075471698,60,1,4,11,1
"426","LA3297",0,37,2,0,0,0
"427","LA3470",0.00397012578616352,26,1,1,3,1
"428","LA957",0.00196540880503145,77,1,1,0,1
"429","LA1719",0.00352790880503145,48,2,1,3,1
"430","LA982",0.00230935534591195,77,2,0,3,1
"431","LA1020",0.00243710691823899,75,1,0,0,1
"432","LA1019",0.00188679245283019,74,2,1,2,1
"433","LA1076",0,73,1,0,0,1
"434","LA851",0.000943396226415094,82,2,1,1,1
"435","LA1170",0.00125786163522013,73,1,2,0,1
"436","LA1197",0.000628930817610063,67,2,1,0,0
"437","LA2216",0.00157232704402516,31,2,2,1,1
"438","LA1547",0.00275157232704402,54,2,0,0,1
"439","LA939",0.00892295597484277,79,2,4,7,1
"440","LA958",0.00566037735849057,77,1,4,7,1
"441","LA1677",0.00792059748427673,49,2,4,8,1
"442","LA1742",0.00792059748427673,47,2,4,8,1
"443","LA1400",0.00110062893081761,65,2,1,1,1
"444","LA915",0.00754716981132075,80,1,5,9,1
"445","LA1648",0.010062893081761,50,2,3,7,1
"446","LA1678",0.00607311320754717,49,1,2,3,1
"447","LA1721",0.00607311320754717,47,2,2,3,1
"448","LA1021",0.00939465408805031,74,2,6,4,1
"449","LA1783",0.00807783018867925,45,1,5,6,1
"450","LA1863",0.00807783018867925,47,2,5,6,1
"451","LA2109",0.00710495283018868,34,2,3,2,1
"452","LA1572",0.00245676100628931,54,1,0,2,1
"453","LA1743",0,48,2,0,0,0
"454","LA1374",0.00797955974842767,61,1,1,2,1
"455","LA1401",0.00577830188679245,60,2,1,4,1
"456","LA1409",0,60,2,0,0,1
"457","LA1375",0.00640723270440252,60,1,3,2,1
"458","LA1722",0.00188679245283019,47,2,3,0,1
"459","LA2508",0.00477594339622641,24,1,3,2,1
"460","LA2566",0.00477594339622641,23,1,3,2,1
"461","LA797",0.00184748427672956,86,1,1,0,1
"462","LA3433",0.00530660377358491,53,1,2,5,1
"463","LA3434",0,51,2,0,0,0
"464","LA1453",0.00569968553459119,57,2,5,5,1
"465","LA1469",0.0106918238993711,57,1,5,5,1
"466","LA2528",0.00882468553459119,24,1,3,6,1
"467","LA1974",0.00587657232704403,37,1,3,2,1
"468","LA2041",0.0029874213836478,36,2,2,3,1
"469","LA1784",0,44,2,0,0,0
"470","LA1808",0.00125786163522013,43,1,1,0,1
"471","LA1198",0.00723270440251572,69,2,3,8,1
"472","LA1235",0.00723270440251572,65,2,3,8,1
"473","LA822",0.0080188679245283,84,2,5,8,1
"474","LA835",0.00585691823899371,84,1,5,8,1
"475","LA1402",0.0078812893081761,60,2,5,6,1
